Ground Truth,Prediction
0.37,0.653183
0.189076878,0.36826134
0.638951876,0.36826646
0.21,0.5857163
0.056599629,0.5857085
0.183807206,0.24975497
0.939654752,0.5857304
0.110284876,0.24968955
0.281172439,0.23235182
1.0,0.5857163
0.253251262,0.36824915
0.847554639,0.5857304
0.6,0.5857163
1.0,0.5857163
0.90698957,0.24968739
0.107465597,0.2323503
0.238492487,0.36826646
0.785809512,0.58571434
0.572583948,0.2323503
0.47,0.653183
0.96,0.653183
1.0,0.64778507
0.229003585,0.5857085
1.0,0.5857304
0.373197414,0.23235063
0.59,0.5857163
0.77,0.5857163
0.952584643,0.36826646
0.87,0.64778507
0.405879616,0.5858524
0.71,0.653183
-0.055433782,0.36823642
-0.036044637,0.5857085
0.598223406,0.5857304
0.973508139,0.58572966
0.14,0.64778507
0.82,0.64778507
0.736728469,0.5858524
0.93,0.653183
0.424014561,0.5857279
0.601080692,0.58572286
1.0,0.36824757
1.0,0.58571434
0.593600502,0.36822367
1.0,0.653183
-0.145059596,0.58573157
0.275269643,0.58572966
0.158362468,0.5857279
0.78,0.653183
0.99,0.64778507
0.423351594,0.58573157
0.99,0.5857163
0.185880274,0.36826134
0.83,0.653183
0.43,0.653183
0.34,0.5857163
1.0,0.64778507
0.086525859,0.24970827
0.408560363,0.58572966
-0.149951325,0.24969879
0.310118546,0.58572286
0.85,0.5857163
0.28,0.653183
0.4,0.64778507
0.960799185,0.5857304
1.0,0.64778507
1.0,0.5857163
0.97,0.653183
0.417579754,0.24975497
0.372533905,0.24970455
0.48,0.5857163
1.0,0.36824757
-0.044697666,0.24968739
0.94,0.653183
0.325727746,0.24969879
0.99,0.653183
0.97,0.64778507
0.96,0.5857163
0.853051392,0.5857304
-0.088438251,0.5857085
0.255622848,0.24968955
0.88,0.653183
0.33,0.653183
0.74,0.653183
0.123584193,0.24975497
1.0,0.64778507
0.9565591,0.5857304
0.615222805,0.36832815
0.85,0.64778507
1.0,0.653183
0.31505767,0.23235182
0.598721953,0.36826646
-0.017460459,0.36823642
0.314563299,0.2323116
0.744461566,0.5857304
0.44,0.5857163
0.210145456,0.24974136
0.252046926,0.23235063
0.99,0.64778507
1.0,0.5857163
0.404992856,0.2323503
-0.098303019,0.23238021
0.571551842,0.2323503
0.9,0.5857163
0.24,0.653183
0.98,0.64778507
0.39,0.64778507
0.7,0.5857163
0.001532653,0.23242904
0.98,0.64778507
0.361859935,0.24975497
0.22238214,0.24975497
0.72,0.64778507
0.63,0.653183
0.91,0.64778507
0.774930591,0.2323503
0.53,0.5857163
0.93,0.653183
0.90904287,0.24971345
0.51,0.5857163
0.45,0.653183
0.653433705,0.5857304
-0.055553236,0.36834323
0.97,0.64778507
0.98,0.64778507
0.169173329,0.58571434
0.752157531,0.5858524
0.075762011,0.2323116
0.4,0.64778507
0.266493021,0.36826646
0.604516671,0.58571434
0.890385415,0.2323504
-0.162690874,0.5856909
0.94,0.5857163
-0.012217812,0.36834323
0.98,0.5857163
0.78,0.5857163
0.053072587,0.23242904
-0.045441519,0.23238021
1.0,0.64778507
0.362446594,0.24970827
0.73,0.653183
1.0,0.64778507
0.73,0.5857163
0.66614386,0.24975497
0.244244788,0.2323116
0.613434307,0.24974136
1.0,0.5857163
0.2,0.5857163
0.464006206,0.2323503
0.99,0.653183
0.33,0.5857163
0.856287478,0.36826646
0.11,0.5857163
-0.060577887,0.23238021
0.111330432,0.24975497
0.04123249,0.36823642
0.517296385,0.58572286
0.16306605,0.2323504
0.669938576,0.2323503
0.48,0.653183
0.483109586,0.58572966
0.93,0.5857163
0.386152964,0.2323504
0.42,0.653183
0.453443243,0.5857304
0.56,0.5857163
0.563353013,0.2323504
3.29e-05,0.368352
-0.131656852,0.24969879
0.390970283,0.5857163
-0.096894995,0.24970827
0.005343036,0.24975497
1.0,0.64778507
0.75,0.64778507
0.95,0.653183
0.44,0.653183
0.675067531,0.5857304
0.68,0.64778507
0.035599119,0.24975497
0.61,0.653183
1.0,0.64778507
0.402842881,0.24968739
0.974900853,0.585728
0.894857413,0.36832815
0.89,0.5857163
0.32,0.64778507
0.759215905,0.5857304
0.39,0.653183
0.44,0.64778507
0.839921615,0.58571434
0.800756302,0.36823642
0.142207914,0.2323504
0.6,0.5857163
0.127853641,0.585728
0.77,0.5857163
0.138539067,0.2323503
0.28,0.653183
0.65,0.64778507
0.797339092,0.5857279
1.0,0.64778507
0.84975479,0.58571434
0.975043484,0.58571434
0.39,0.5857163
0.351085148,0.5857279
0.99,0.5857163
-0.031036906,0.36826134
0.739548123,0.24975497
0.999179149,0.5858524
0.976395259,0.585728
0.950207775,0.5857304
1.0,0.64778507
0.577748423,0.5858524
0.52,0.653183
0.130650687,0.58573157
0.9,0.5857163
0.48,0.653183
0.92,0.653183
0.780565213,0.58571434
1.0,0.36824757
0.94936364,0.5857163
-0.006467368,0.368352
0.05848954,0.2323504
0.747321803,0.36832815
0.33483306,0.36822367
-0.05986771,0.24970827
0.95,0.64778507
1.0,0.5857163
0.05282475,0.368352
0.488825187,0.36832815
0.206133224,0.2323116
0.17,0.653183
0.825290031,0.58572966
0.56,0.5857163
0.193833942,0.23229204
0.048688572,0.24969026
0.99,0.653183
0.298411922,0.36824757
0.72,0.653183
0.122497856,0.23242904
0.137985668,0.24968739
0.384348488,0.36824915
0.78,0.653183
0.204307718,0.58572966
0.069791236,0.24969026
0.408960295,0.2323503
0.87,0.653183
0.99,0.64778507
0.897282604,0.58571434
0.74,0.653183
0.633626795,0.36826646
0.108281859,0.2323116
1.0,0.5857163
0.441535726,0.5857163
1.0,0.5857163
-0.012222121,0.368352
0.99,0.653183
0.57,0.64778507
1.0,0.36824757
0.546952046,0.23229204
0.893663571,0.24970827
0.809633667,0.58572286
0.789497055,0.5857304
0.88,0.653183
0.21,0.64778507
0.149159822,0.24974136
0.194506746,0.58572286
-0.010518778,0.36823642
0.419467156,0.24975497
1.0,0.5857163
0.58878315,0.2323503
0.85,0.64778507
-0.095528866,0.2497419
0.98,0.653183
1.0,0.5857163
0.04385647,0.36823383
0.99,0.5857163
0.042247076,0.36824757
0.33046123,0.24974136
0.001706749,0.23229204
0.074237973,0.2323503
0.526784582,0.58572966
-0.036723295,0.23235063
0.696047452,0.5857304
0.129773672,0.24974136
0.91,0.64778507
0.35,0.5857163
0.38,0.5857163
0.96437038,0.5857163
0.003733442,0.2497419
-0.05013424,0.36823642
1.0,0.5857163
-0.01,0.5857163
0.83,0.653183
0.934687032,0.5858524
0.38,0.64778507
0.09054777,0.2323503
0.92,0.5857163
0.47,0.653183
0.00770725,0.23242904
0.987548174,0.36832815
0.76,0.653183
0.92,0.5857163
0.57,0.64778507
0.783524637,0.24974136
-0.239239068,0.5857085
0.072109096,0.2497419
1.0,0.653183
0.641127677,0.585728
0.243023724,0.24969026
0.495152914,0.2323504
0.58,0.5857163
0.073937838,0.36823383
0.81,0.64778507
1.0,0.5857163
0.58,0.5857163
0.48,0.653183
0.1913115,0.24969026
0.39,0.5857163
0.214359377,0.2323504
0.62,0.653183
0.340193144,0.24975497
0.869273499,0.5857085
-0.142643275,0.58573157
0.32,0.5857163
0.084475897,0.24968739
-0.054787311,0.23235063
0.998294853,0.23235182
1.0,0.653183
0.8,0.653183
1.0,0.64778507
0.175608464,0.58572966
0.99,0.5857163
-0.100990738,0.36822367
0.94,0.5857163
1.0,0.64778507
-0.129156907,0.5856909
0.882956099,0.58572286
0.887071843,0.23229204
0.98,0.5857163
0.31,0.653183
-0.067436041,0.24969026
0.78,0.5857163
0.223924799,0.24970455
0.69,0.5857163
0.56,0.653183
0.85,0.5857163
0.369192063,0.2323503
-0.014446313,0.5857085
0.496633723,0.2323503
0.54,0.5857163
0.52,0.5857163
0.95,0.64778507
0.387332297,0.24969026
0.44,0.64778507
0.34,0.653183
-0.074069589,0.5856909
0.45,0.64778507
0.85,0.5857163
0.52,0.64778507
0.85,0.64778507
-0.101621079,0.5856909
0.19,0.5857163
0.85,0.5857163
0.33,0.653183
0.25,0.64778507
0.706623141,0.2323503
0.34,0.64778507
-0.060503911,0.36834323
0.33,0.5857163
0.23206064,0.2323503
0.7,0.5857163
1.0,0.64778507
0.031591674,0.36822367
0.34,0.5857163
0.087788539,0.36826134
-0.096218616,0.24968739
0.95,0.5857163
0.949367768,0.23235182
0.33,0.64778507
0.001925368,0.36826134
0.123447158,0.23235063
0.690223266,0.58572966
-0.122234211,0.23238021
0.167127064,0.24968739
1.0,0.36824757
0.12,0.64778507
0.963593026,0.24968739
0.204283595,0.24971345
0.785165735,0.58571434
0.69,0.5857163
0.242373974,0.585728
0.5,0.653183
0.71,0.64778507
0.97,0.653183
0.07,0.5857163
0.122495198,0.2323503
0.581121359,0.5857163
0.72,0.64778507
0.88,0.64778507
0.98,0.64778507
0.979451998,0.585728
0.125793747,0.2323503
0.6,0.5857163
0.58,0.5857163
0.771373395,0.58571434
0.030219906,0.2323504
0.08026656,0.23232636
0.002321034,0.5857085
0.35,0.653183
0.91,0.653183
1.0,0.64778507
0.062054829,0.36834323
-0.025247812,0.24975497
0.96,0.64778507
0.709784555,0.5858524
1.0,0.64778507
-0.068483069,0.23238021
0.008369843,0.23242904
0.95,0.5857163
0.156463388,0.2323504
0.59,0.653183
-0.009220732,0.36826134
0.741095408,0.5857304
1.0,0.5857163
-0.019206187,0.2323504
0.292597149,0.5857085
0.414553275,0.58571434
0.098207166,0.23242904
0.14,0.5857163
0.985311286,0.36826646
0.334413745,0.58572966
0.41,0.5857163
-0.004894468,0.5857085
0.49,0.5857163
0.04,0.5857163
0.885569699,0.58572966
0.29,0.64778507
0.72,0.653183
0.60044178,0.36826646
0.173171057,0.36824915
0.112436802,0.5857163
0.997592633,0.36826646
1.0,0.653183
0.209351642,0.24969879
0.988081693,0.5858524
0.15,0.64778507
0.74,0.653183
0.2,0.64778507
0.94,0.5857163
0.99,0.64778507
-0.048178653,0.58572966
1.0,0.64778507
-0.014802396,0.36834323
0.969860171,0.585728
0.27,0.64778507
0.005901312,0.58573157
0.73,0.64778507
0.087981772,0.24970827
-0.061471672,0.24969026
0.79,0.5857163
0.990300561,0.36826646
0.934660109,0.36826646
0.718916634,0.23235063
0.88,0.5857163
0.1,0.5857163
0.039513247,0.24970827
0.1,0.64778507
0.61,0.5857163
-0.001104919,0.368352
0.744379681,0.36826646
0.71075782,0.5858524
0.148628373,0.24968739
0.034864508,0.36822367
0.42,0.5857163
0.58,0.5857163
-0.009132806,0.36823642
0.410010977,0.23229204
0.987417662,0.36826646
1.0,0.5857163
0.14,0.64778507
0.22,0.64778507
0.290337998,0.36824915
0.712019696,0.23235182
0.85,0.64778507
0.742687839,0.58573157
0.382511539,0.5857279
0.412829762,0.58573157
0.211583226,0.2323504
0.445741585,0.5857085
0.46,0.653183
0.75,0.653183
0.565365081,0.24968739
-0.036113221,0.23235063
0.985409845,0.5857163
0.094379304,0.36824757
0.27,0.653183
0.707635028,0.5858524
0.87,0.653183
0.352970536,0.36824915
-0.033146544,0.23232636
0.982652338,0.5858524
1.0,0.653183
-0.11,0.5857163
0.93,0.653183
0.79,0.64778507
0.88,0.5857163
0.84278054,0.36832815
1.0,0.64778507
1.0,0.64778507
0.73,0.5857163
0.001258083,0.368352
1.0,0.64778507
0.059408274,0.23235182
1.0,0.36824757
0.99,0.5857163
0.451022417,0.2323504
0.056158455,0.368352
0.82,0.5857163
1.0,0.5857163
0.730586411,0.5857304
0.51,0.653183
-0.03135084,0.2323504
1.0,0.5857163
0.774383,0.585728
1.0,0.64778507
-0.185042046,0.58573157
0.4624465,0.58573157
0.28,0.5857163
0.518787234,0.2323503
0.04003622,0.24969879
1.0,0.64778507
0.251343494,0.2323504
0.373844161,0.23229204
-0.030464582,0.2497419
0.005406456,0.23238021
0.28,0.653183
0.040828765,0.23232636
0.48,0.5857163
-0.17782598,0.5856909
0.102079569,0.24968739
0.98,0.5857163
0.99,0.64778507
0.20372984,0.36823642
0.02578366,0.23232636
0.97,0.64778507
0.88,0.64778507
0.073202101,0.368352
0.767476329,0.5857163
-0.010786654,0.24970827
0.2,0.653183
1.0,0.653183
0.66,0.5857163
-0.079539189,0.2323504
0.87,0.653183
0.61,0.653183
0.4,0.653183
0.182683788,0.36824757
0.402053212,0.36832815
1.0,0.64778507
0.704554954,0.5857163
0.706345864,0.5857304
0.364997257,0.36822367
0.005297224,0.2497419
0.55,0.653183
0.622875358,0.24971345
0.475062079,0.36826646
0.91,0.5857163
0.999435228,0.5857304
1.0,0.64778507
0.327932288,0.2323504
0.079302053,0.24974136
0.31,0.653183
0.25533668,0.2323116
0.99,0.64778507
-0.086974815,0.5856909
0.46,0.64778507
0.89,0.5857163
0.74,0.5857163
0.85,0.653183
0.896827902,0.5858524
0.025962417,0.24968955
0.909239251,0.58571434
0.24,0.5857163
-0.097353418,0.2323116
0.104182883,0.36824915
0.027945007,0.24968955
0.97,0.653183
0.439759998,0.58571434
0.96,0.64778507
0.78,0.5857163
0.188989035,0.24975497
0.065288833,0.23232636
-0.13982833,0.24970827
1.0,0.64778507
1.0,0.64778507
0.003638854,0.36826134
0.99,0.653183
0.189459374,0.5857085
0.069937782,0.2323503
0.064226084,0.2497419
0.46,0.5857163
0.88,0.653183
-0.292819654,0.24969026
0.54,0.653183
0.427155323,0.5857163
-0.214762481,0.5857085
0.99,0.64778507
-0.045710554,0.24975497
0.966570855,0.58572966
0.468818458,0.58572286
0.99,0.5857163
0.32,0.653183
0.252947972,0.58572966
0.23,0.64778507
0.988464015,0.58571434
0.477111699,0.36824915
-0.005771308,0.36826134
-0.056752406,0.23235063
0.109433354,0.36822367
0.923840776,0.36832815
0.499361042,0.5858524
0.99,0.653183
1.0,0.653183
0.28355171,0.24975497
0.84,0.5857163
0.089675419,0.24968739
0.23,0.653183
0.347835201,0.5858524
-0.268716574,0.24975497
0.173092755,0.23235182
-0.062738638,0.36822367
0.706388458,0.36826646
0.298173372,0.36823383
0.87,0.653183
0.98,0.64778507
0.52,0.5857163
0.147043038,0.24970455
0.19,0.64778507
0.067059464,0.24968955
0.2891903,0.23242904
0.25,0.64778507
0.56,0.653183
0.147520485,0.5858524
0.039392305,0.24968955
0.7,0.64778507
0.95,0.653183
0.98,0.64778507
-0.013438752,0.24971345
0.86,0.653183
1.0,0.653183
0.79639809,0.24969879
0.118173604,0.24970827
0.64,0.653183
1.0,0.5857163
0.425603125,0.58571434
0.64,0.653183
-0.412649664,0.5857085
1.0,0.64778507
0.209761437,0.5857279
0.27,0.653183
0.36,0.5857163
0.353067219,0.5857279
0.472472903,0.36826134
0.12,0.64778507
0.52356698,0.585728
0.302795111,0.2323504
0.8,0.653183
0.051308341,0.23235182
0.02366075,0.36823642
0.653484695,0.36826646
0.235220774,0.36824915
0.85,0.64778507
0.82,0.653183
0.745527774,0.36832815
0.93,0.5857163
0.452874698,0.24975497
0.500548498,0.23229204
0.42116991,0.2323503
0.017767321,0.36826134
-0.082350414,0.2323504
0.94,0.653183
0.119938099,0.24975497
0.978846821,0.36832815
0.824458145,0.36824757
0.010616591,0.2323504
0.48,0.64778507
0.13574255,0.2323503
0.677888419,0.36826646
0.98,0.5857163
0.923716316,0.36826646
0.59,0.653183
0.97,0.64778507
0.884651363,0.36826646
0.37,0.5857163
0.78,0.64778507
-0.011171117,0.2497419
0.722395384,0.5857163
0.594381763,0.5857163
0.52412319,0.58572966
-0.034269745,0.36834323
0.18940823,0.36826134
0.4767442,0.24975497
0.179763053,0.5858524
0.71,0.5857163
0.83,0.653183
0.515034049,0.36826646
0.58,0.64778507
0.44,0.653183
0.99,0.653183
1.0,0.5857163
0.130234565,0.24969879
0.63,0.5857163
0.93,0.5857163
0.973361444,0.585728
0.704342822,0.36826646
0.305989423,0.58572286
0.398601302,0.23229204
0.219196114,0.24970455
0.226152925,0.2323504
0.00924294,0.2323116
-0.014125875,0.36823383
0.35,0.653183
0.084143108,0.5856909
0.73,0.5857163
-0.299428761,0.2323504
0.93,0.5857163
-0.056021284,0.5856909
0.576802596,0.5858524
0.108329949,0.24968955
0.94,0.5857163
0.296644205,0.23232636
0.97,0.64778507
-0.070571684,0.5857085
0.747504877,0.58572966
0.21592695,0.24974136
0.129868242,0.36822367
0.58,0.653183
0.123552489,0.36823383
0.96,0.64778507
0.42,0.653183
0.958379173,0.24968739
0.98,0.653183
1.0,0.64778507
0.061929574,0.2497419
0.940840242,0.5857304
0.456465122,0.5857163
0.873303938,0.24969879
0.971580584,0.24968739
1.0,0.5857163
0.174137544,0.24974136
0.015958199,0.24969879
0.547820203,0.585728
-0.017792173,0.2323503
0.397730772,0.58571434
0.780018172,0.5857304
0.948613704,0.23235182
0.99,0.5857163
1.0,0.653183
0.442998236,0.36824757
0.63,0.653183
0.481651649,0.2323503
0.026473801,0.36822367
0.393971249,0.2323504
0.14,0.64778507
0.047159746,0.36823383
0.521927507,0.24974136
0.3,0.5857163
0.357157108,0.23242904
0.71,0.64778507
0.98,0.653183
0.018705942,0.2323504
0.277478417,0.2323504
0.16477409,0.36824757
0.571105805,0.24968739
0.122998825,0.23232636
0.94,0.64778507
0.77,0.64778507
-0.011569552,0.24969879
1.0,0.64778507
0.43,0.653183
0.49409517,0.24975497
0.96697612,0.36826646
0.072815407,0.23242904
0.3,0.653183
0.005821604,0.5857085
0.630121704,0.2323503
0.995701666,0.5858524
0.229103307,0.36822367
0.35,0.5857163
0.844392327,0.23229204
0.769823546,0.24970455
0.42385446,0.2323116
0.339111105,0.23242904
-0.100821466,0.24970827
0.101855039,0.24969026
0.99,0.64778507
0.03522751,0.24968739
-0.124140208,0.5856909
0.344421558,0.36823642
0.93,0.653183
0.4,0.653183
0.97,0.5857163
0.802054676,0.58571434
0.160778983,0.58572966
-0.014225499,0.36822367
-0.037415782,0.23238021
0.950872614,0.585728
0.944035539,0.36832815
0.407662247,0.2323504
0.079737697,0.36824915
0.35,0.5857163
0.152407888,0.2323503
0.966959131,0.24975497
0.2,0.5857163
1.0,0.653183
0.826114263,0.36826646
0.71,0.653183
-0.143597936,0.24969879
0.44,0.653183
0.72,0.653183
0.36,0.653183
0.76,0.653183
0.909956662,0.24968739
0.307399335,0.24970455
0.033622859,0.2323504
0.27,0.5857163
0.746638354,0.24968739
0.82,0.5857163
0.762339326,0.24971345
0.622671242,0.5857163
0.035115499,0.24968739
-0.095828155,0.2323116
0.26,0.653183
0.57,0.64778507
1.0,0.5857163
0.78,0.5857163
0.367432175,0.5857279
0.833153158,0.5858524
0.99,0.653183
0.399268543,0.2323503
1.0,0.653183
0.024767954,0.24968739
0.85,0.653183
1.0,0.36824757
0.088578478,0.58572286
0.718683836,0.5857163
0.99,0.653183
0.098204518,0.368352
0.9,0.64778507
0.116316355,0.5857085
0.792770589,0.5858524
0.23,0.653183
0.28,0.653183
1.0,0.653183
0.99,0.64778507
0.92,0.64778507
0.19,0.64778507
1.0,0.64778507
0.82,0.64778507
0.258210721,0.24970455
0.84,0.64778507
0.988841803,0.36832815
0.22,0.5857163
0.75,0.5857163
1.0,0.36824757
-0.023413599,0.36834323
0.920937221,0.36826646
0.843286298,0.5857279
0.27,0.5857163
0.76,0.64778507
0.096129648,0.23235063
0.828150424,0.5857304
-0.014346011,0.23235027
0.499209228,0.5857304
0.81,0.5857163
0.98,0.5857163
0.68473745,0.58571434
0.962163108,0.5857163
0.701191408,0.2323503
0.378002372,0.24970455
0.29,0.5857163
-0.117981401,0.23238021
0.185124354,0.24971345
0.42,0.64778507
0.749200848,0.36832815
0.103866689,0.23232636
0.25,0.64778507
0.304344022,0.58572286
0.99,0.5857163
0.04,0.653183
0.83,0.5857163
0.98,0.653183
0.988407577,0.58571434
0.985744264,0.58571434
0.015862888,0.58573157
-0.075142174,0.24969026
0.161827445,0.24971345
0.863950978,0.5857304
1.0,0.5857163
0.811486575,0.24971345
0.57932046,0.24971345
0.89081608,0.24975497
0.75,0.653183
0.5,0.5857163
0.93008473,0.23229204
0.91,0.5857163
1.0,0.64778507
1.0,0.64778507
0.99,0.653183
0.48,0.653183
0.73,0.5857163
0.62,0.5857163
0.479069734,0.5857304
0.741813987,0.36826646
1.0,0.36824757
0.505863278,0.36826646
-0.011011177,0.36834323
0.49,0.5857163
0.41,0.653183
0.128758925,0.23229204
-0.101035995,0.24970827
-0.000241566,0.23238021
0.98,0.653183
0.526881974,0.36832815
0.322288588,0.24970827
0.9988715,0.5857304
0.025358923,0.23235063
0.379204813,0.24970455
0.96,0.653183
0.66,0.653183
1.0,0.64778507
-0.033674223,0.2497419
0.98,0.653183
0.215869222,0.24971345
0.045072916,0.23232636
0.938447599,0.5857279
0.620836189,0.24968739
0.578217519,0.36826646
0.99135746,0.58571434
0.48,0.64778507
0.020874226,0.23232636
0.819950369,0.36832815
0.89,0.653183
0.029427411,0.2323503
0.696270596,0.2323504
0.37787764,0.5857304
0.95,0.5857163
0.276123311,0.24974136
0.75,0.653183
0.010021763,0.36826134
1.0,0.653183
0.26,0.653183
0.67,0.653183
0.995385629,0.24968739
0.18242564,0.23242904
0.638379838,0.23235063
1.0,0.653183
0.581594401,0.5858524
0.16,0.64778507
0.13208621,0.2323504
0.920651531,0.5857304
0.88,0.64778507
1.0,0.5857163
0.269775729,0.36824915
1.0,0.36824757
0.312788355,0.2323503
0.079257618,0.24975497
0.078456817,0.23242904
0.18451738,0.58572286
0.45,0.5857163
-0.025183563,0.5857279
0.615942478,0.24969879
0.88,0.64778507
0.18,0.653183
0.78,0.64778507
1.0,0.653183
0.88,0.5857163
-0.074021423,0.36834323
0.985963649,0.5857304
0.63,0.64778507
0.97,0.653183
0.924311309,0.5858524
-0.001367107,0.2323503
0.597869197,0.24975497
0.5690927,0.5857304
1.0,0.5857163
0.075197507,0.2323504
0.63,0.653183
0.99,0.64778507
0.51,0.653183
0.89,0.5857163
0.995727511,0.2323503
0.99,0.653183
0.328218389,0.2323116
0.19859573,0.5857279
0.53,0.5857163
0.27,0.5857163
1.0,0.36824757
-0.112374916,0.24969879
0.963685799,0.5858524
0.542660195,0.24969879
0.96,0.64778507
-0.051213936,0.2323116
0.009792008,0.23238021
-0.003737358,0.24969879
0.721818279,0.5857163
-0.049960919,0.5856909
0.48,0.64778507
0.4,0.64778507
-0.049530686,0.24969026
-0.077228441,0.24969879
0.936948711,0.36826646
0.954384055,0.5857304
0.130294785,0.36826134
0.250781684,0.24975497
0.976645362,0.36832815
0.52,0.5857163
-0.080927001,0.2323504
-0.077329787,0.24969026
0.36,0.5857163
-0.007742772,0.2323503
0.253104762,0.23235063
0.99,0.64778507
-0.061265734,0.23232636
0.82,0.653183
0.223645802,0.36822367
0.67195646,0.5857304
0.988889233,0.58571434
0.97,0.653183
-0.093498938,0.24968739
0.303280083,0.36823383
0.54,0.64778507
0.097149627,0.24968739
0.99,0.653183
0.44,0.653183
-0.046955851,0.2323503
0.45,0.653183
0.6,0.653183
0.56,0.653183
-0.042133613,0.5856909
0.99,0.5857163
0.811449489,0.5857279
0.92,0.653183
-0.064976744,0.36822367
0.84,0.653183
0.239626708,0.2323504
0.021637266,0.24968955
0.73,0.653183
0.62,0.653183
0.993068873,0.36832815
0.56,0.64778507
0.64,0.5857163
0.826278261,0.2323504
0.461052536,0.36832815
1.0,0.653183
0.160269268,0.23232636
0.43623403,0.24975497
0.150828439,0.58571434
0.62,0.653183
0.036587876,0.24970827
0.448336914,0.2323504
0.24,0.653183
0.48,0.653183
0.87,0.653183
0.59,0.5857163
0.7,0.64778507
0.9,0.64778507
0.986530896,0.585728
0.35,0.5857163
0.208303581,0.36824915
0.70956828,0.24971345
0.46,0.64778507
0.77,0.64778507
0.77,0.653183
0.56,0.653183
0.34,0.5857163
0.547429938,0.2323504
0.023206926,0.36826134
0.392821705,0.23235063
0.14,0.5857163
0.280865121,0.24970455
-0.000431727,0.5856909
0.938257594,0.36826646
0.121911426,0.2323504
0.386794706,0.24970827
0.93,0.64778507
-0.083269807,0.23235063
0.9,0.653183
0.036551705,0.36823383
0.25,0.64778507
0.898359443,0.24968739
0.833705329,0.36826134
0.42,0.64778507
0.55,0.653183
0.33,0.653183
0.41,0.5857163
0.927533678,0.24968739
-0.031168192,0.5857085
0.8,0.5857163
1.0,0.5857163
0.8,0.64778507
0.070757878,0.24968739
0.25,0.5857163
0.396624765,0.36824915
0.409612987,0.5857304
0.28208534,0.36824757
0.212896957,0.2323503
0.64198202,0.2323504
0.66,0.5857163
0.64,0.5857163
-0.014820249,0.2323504
0.997275117,0.36826646
0.793916099,0.2323504
0.554625174,0.58573157
0.14,0.64778507
-0.010460729,0.23242904
-0.006249957,0.23232636
0.32,0.64778507
0.64,0.653183
0.35,0.64778507
0.93,0.653183
-0.082655874,0.24968739
0.890880348,0.58571434
0.52,0.653183
0.150333898,0.24971345
0.82,0.653183
0.111864957,0.23235182
-0.027728061,0.36823642
0.23,0.653183
0.153727693,0.2323504
0.211979483,0.24968955
0.71,0.653183
0.94,0.5857163
1.0,0.64778507
0.448992327,0.23235182
0.99,0.653183
0.25,0.5857163
0.965074927,0.5857304
0.88,0.5857163
0.08906353,0.2323503
0.060426287,0.2323503
0.711560133,0.36832815
1.0,0.36824757
0.498694449,0.5858524
0.99,0.64778507
0.62,0.5857163
0.087725809,0.36824915
1.0,0.653183
0.12,0.64778507
0.93,0.653183
-0.061918879,0.58573157
0.047624107,0.2323504
0.586923056,0.5857304
0.47,0.64778507
0.604681904,0.24969879
0.073715452,0.36826134
0.95,0.5857163
0.96,0.64778507
0.197374768,0.36823383
0.48,0.64778507
0.86,0.653183
0.61636986,0.24971345
0.544528733,0.36822367
0.99,0.5857163
0.15,0.64778507
0.388200322,0.24975497
0.42,0.64778507
0.34,0.64778507
0.242557962,0.36824915
0.43,0.653183
0.99,0.64778507
0.88,0.5857163
0.93,0.64778507
0.99,0.5857163
0.58,0.653183
0.46,0.64778507
0.297658789,0.24975497
0.84,0.64778507
0.908367224,0.58571434
-0.078703214,0.24968739
0.24,0.653183
0.65528033,0.24968739
-0.015674595,0.23232636
0.946418759,0.36832815
0.99,0.5857163
0.318754956,0.585728
0.084501031,0.5857085
0.102763137,0.24971345
0.54688111,0.5857304
0.202596007,0.24970455
0.928815637,0.5857304
0.91,0.64778507
0.06448193,0.24968955
0.67,0.64778507
0.707707848,0.36832815
0.97,0.64778507
0.017222095,0.23232636
-0.032186056,0.36822367
0.795160046,0.36823383
0.24950995,0.368352
0.21,0.64778507
0.110737176,0.36832815
1.0,0.64778507
0.878,0.58571434
0.53,0.5857163
0.359717983,0.5858524
0.4,0.64778507
-0.062041123,0.23232636
0.186452394,0.24974136
0.122917712,0.2323503
0.52,0.653183
0.68,0.653183
0.33,0.653183
0.724385999,0.23235182
-0.072036337,0.24975497
0.04,0.64778507
0.96,0.653183
0.15,0.5857163
0.242974803,0.5858524
0.004390984,0.2497419
0.7,0.5857163
-0.069052863,0.36824915
1.0,0.653183
0.92,0.64778507
0.618423452,0.36824757
0.99,0.64778507
0.253900209,0.2323504
0.000183675,0.36826134
0.71,0.653183
0.98,0.64778507
0.080545507,0.23235063
0.98,0.64778507
-0.056042433,0.5857085
0.36,0.64778507
0.99,0.5857163
-0.031361669,0.36834323
0.69,0.64778507
0.419252842,0.5857163
0.460431053,0.5857279
1.0,0.5857163
-0.004376159,0.2497419
0.409748712,0.36826646
-0.132244865,0.5856909
0.73,0.5857163
0.48,0.653183
0.57,0.653183
0.969119694,0.5858524
0.38,0.5857163
0.351755086,0.24970455
0.090122287,0.24968739
0.255248237,0.36822367
0.16,0.653183
0.561511269,0.5857304
0.021516836,0.2323116
0.73,0.5857163
0.053729582,0.2323504
0.889409365,0.24974136
0.200225277,0.2323504
0.95,0.64778507
0.087973582,0.24968739
0.03,0.653183
0.368804281,0.36826134
0.26,0.5857163
0.550154899,0.2323504
0.120478385,0.23235182
0.99,0.653183
